SLNO,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
783,335.0,0.107462686567,0.555223880597,0,17,69,598.21484375,63.8411484691,33,14,12,http://chitrakoot.nic.in
784,287.0,0.0418118466899,0.146341463415,0,11,27,1363.20507812,96.2181268008,13,6,4,http://chittorgarh.rajasthan.gov.in
785,698.0,0.0,0.174785100287,0,45,138,4.228515625,0.0,0,5,0,http://chittorgarhpolice.rajasthan.gov.in
786,150.0,0.333333333333,0.32,0,24,31,741.064453125,95.3786650853,30,11,1,http://chnpolice.gov.in
787,347.0,0.780979827089,0.521613832853,0,60,41,219.5234375,90.8075020463,2,9,40,http://christianminorities.ap.nic.in
788,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://chsmohfw.nic.in
789,280.0,0.103571428571,0.328571428571,1,0,49,8666.16699219,94.9020160229,94,9,0,http://cht.gov.in
790,207.0,0.0869565217391,0.0966183574879,1,7,45,1023.87011719,92.0396244717,23,13,0,http://chungthangsubdivision.nic.in
791,369.0,0.00813008130081,0.116531165312,0,4,27,1067.05957031,96.8277676039,28,7,2,http://churu.rajasthan.gov.in
792,698.0,0.0,0.174785100287,0,45,138,4.228515625,0.0,0,5,0,http://churupolice.rajasthan.gov.in
793,98.0,0.0,0.428571428571,0,14,2,296.969726562,90.8144440754,2,4,6,http://cibrc.gov.in
794,250.0,0.052,0.152,1,2,37,2543.34960938,97.6161788365,21,12,12,http://cic.gov.in
795,183.0,0.0218579234973,0.185792349727,0,33,33,325.586914062,92.0411156535,11,10,1,http://cicef.gov.in
796,505.0,0.0,0.150495049505,0,92,51,1376.30859375,69.397448451,23,14,0,http://cicharyana.gov.in
797,452.0,0.0553097345133,0.0553097345133,0,13,36,1333.01855469,97.3214135271,13,8,6,http://cidconewtowns.gov.in
798,0.0,0.0,0.0553097345133,0,0,0,0.0,0.0,0,1,0,http://cidwestbengal.gov.in
799,92.0,0.0,0.0760869565217,0,16,0,601.370117188,92.2674946371,17,18,0,http://ciet.nic.in
800,158.0,0.246835443038,0.620253164557,0,104,7,221.58203125,90.9643014544,78,9,13,http://cifnet.gov.in
801,158.0,0.246835443038,0.620253164557,0,104,7,221.58203125,90.9643014544,78,9,13,http://cifnet.nic.in
802,115.0,0.0434782608696,0.0608695652174,0,11,6,127.354492188,91.7368933602,5,2,1,http://cipa.gov.in
803,430.0,0.304651162791,0.227906976744,3,8,48,2616.33789062,91.6005942228,103,11,5,http://cipam.gov.in
804,243.0,0.0123456790123,0.19341563786,1,42,10,24.37890625,64.9254927095,7,5,15,http://cipmcjk.nic.in
805,339.0,0.00589970501475,0.185840707965,1,20,37,2074.93652344,83.2181424978,35,14,12,http://cipranchi.nic.in
806,725.0,0.0,0.180689655172,0,153,47,1280.25683594,94.8442504594,88,11,0,http://circ.org.in
807,0.0,0.0,0.180689655172,0,17,60,1374.03222656,97.8938301034,99,18,2,http://cisf.gov.in
808,175.0,0.0,0.0571428571429,1,41,9,7239.96191406,99.7349643991,3,14,0,http://cisfws.gov.in
809,186.0,0.0591397849462,0.0483870967742,1,13,31,2786.87207031,97.7136455557,40,23,0,http://civilhospitalamdavad.org
810,174.0,0.293103448276,0.281609195402,2,110,16,2925.82128906,89.2098939901,61,18,10,http://civilsupplieskerala.gov.in
811,198.0,0.010101010101,0.621212121212,1,192,32,773.119140625,96.4947693116,21,20,11,http://cja.gov.in
812,0.0,0.0,0.621212121212,0,0,0,0.0,0.0,0,1,0,http://cjtdp.cg.gov.in
813,350.0,0.111428571429,0.102857142857,3,10,39,950.877929688,77.894400631,37,6,0,http://clc.gov.in
814,414.0,0.0048309178744,0.0893719806763,0,9,58,844.758789062,94.1997588531,24,12,1,http://clinicalestablishments.gov.in
815,0.0,0.0,0.0893719806763,0,0,0,0.0,0.0,0,1,0,http://clinicalestablishmentstraining.nic.in
816,58.0,0.0689655172414,0.103448275862,1,5,26,18.0419921875,2.100135318,26,3,1,http://clists.nic.in/viewlist
817,108.0,0.0,0.185185185185,0,10,36,1081.78320312,98.5275505396,8,11,0,http://cltri.gov.in
818,298.0,0.11744966443,0.241610738255,0,23,18,523.837890625,63.8142465651,2,9,14,http://cluster.dcmsme.gov.in
819,376.0,0.332446808511,0.109042553191,1,16,11,2791.9765625,98.0917696636,19,15,22,http://cm.assam.gov.in
820,631.0,0.323296354992,0.332805071315,0,54,38,8769.92773438,97.7093574611,95,12,15,http://cm.bih.nic.in
821,103.0,2.07766990291,0.252427184466,0,0,14,3558.82226562,94.9205786456,32,20,5,http://cm.telangana.gov.in
822,390.0,0.0641025641026,0.151282051282,1,13,27,646.0078125,91.1105165137,24,14,0,http://cm.uk.gov.in
823,355.0,0.0450704225352,0.0929577464789,0,15,46,776.659179688,85.8547539982,27,4,0,http://cma.tn.gov.in
824,14.0,0.0,0.0,0,0,1,7.845703125,0.0,1,4,1,http://cmccochin.org
825,3625.0,0.00662068965517,0.324137931034,1,1269,252,863.280273438,70.295554633,172,13,8,http://cmccuttack.gov.in
826,3984.0,0.0,0.0853413654618,0,44,168,3574.85351562,97.9634491142,188,9,3,http://cmcell.tn.gov.in
827,370.0,0.0648648648649,0.197297297297,0,12,19,6379.37695312,98.8683933611,15,12,17,http://cmchistn.com
828,530.0,0.0849056603774,0.277358490566,4,44,49,1671.75195312,97.1321487446,81,12,1,http://cmet.gov.in
829,591.0,0.199661590525,0.087986463621,0,28,4,444.180664062,76.1778291755,14,7,0,http://cmf.gov.in
830,98.0,0.255102040816,0.163265306122,0,1,17,370.806640625,95.610024598,6,14,0,http://cmgcodisha.gov.in
831,98.0,0.255102040816,0.163265306122,0,1,17,9.8408203125,0.0,6,14,0,http://cmgcorissa.gov.in
832,417.0,0.052757793765,0.0335731414868,0,9,20,3585.54980469,97.6581618438,30,4,20,http://cmhelpline.mp.gov.in
833,514.0,0.128404669261,0.196498054475,0,11,14,1628.80566406,97.6268918285,12,8,2,http://cmhtmanipur.gov.in
834,18.0,0.944444444444,0.388888888889,0,9,5,126.456054688,97.6268620985,5,10,0,http://cmkarnataka.gov.in
835,0.0,0.0,0.388888888889,0,0,0,0.0,0.0,0,1,0,http://cmo.cg.gov.in
836,11.0,0.0,0.0909090909091,0,60,1,1319.04980469,98.8680002399,28,14,0,http://cmoffice.rajasthan.gov.in
837,68.0,0.264705882353,0.705882352941,0,2,20,402.352539062,60.1059685589,5,8,15,http://cmpfo.gov.in
838,7602.0,0.00473559589582,0.430413049198,0,3620,2685,2403.60546875,41.3262627921,14,7,3,http://cmrelief.rajasthan.gov.in
839,264.0,0.0984848484848,0.121212121212,0,2,36,1058.6328125,96.1910077119,25,11,0,http://cmss.gov.in
840,350.0,0.0114285714286,0.105714285714,1,19,84,2214.09082031,95.8997084106,36,17,0,http://cmti-india.net
841,170.0,0.0352941176471,0.0352941176471,0,8,14,671.138671875,86.0082124887,14,11,14,http://coalclearances.gov.in
842,179.0,0.0,0.217877094972,0,0,47,1720.94628906,93.6459603609,23,12,16,http://coconutboard.gov.in
843,0.0,0.0,0.217877094972,0,0,0,0.0,0.0,0,1,0,http://coe.mse.ac.in
844,950.0,0.0336842105263,1.37684210526,0,240,59,12678.2197266,99.6633929513,39,9,80,http://cofcau.nic.in
845,0.0,0.0,1.37684210526,0,0,0,0.0,0.0,0,1,0,http://coiformuslims.telangana.gov.in
846,393.0,0.0101781170483,0.165394402036,3,5,79,1825.24707031,85.7699594394,40,11,0,http://coirboard.gov.in
847,160.0,0.0,0.08125,0,1,3,30.7099609375,77.3905300983,5,6,0,http://coirfed.kerala.gov.in
848,298.0,0.0973154362416,0.0369127516779,0,12,24,1413.47949219,87.5801694483,9,12,0,http://coirservices.gov.in
849,545.0,0.097247706422,0.179816513761,3,31,91,1243.73339844,91.1678312289,37,5,0,http://collectorbhavnagar.gujarat.gov.in
850,593.0,0.0809443507589,0.106239460371,3,18,89,947.920898438,88.5588422854,30,5,0,http://collectorbk.gujarat.gov.in
851,572.0,0.0856643356643,0.174825174825,3,30,92,890.68359375,88.1803828695,32,5,0,http://collectordahod.gujarat.gov.in
852,7854.0,0.00203717850777,0.154698242934,0,14,507,494.4375,72.2828577297,13,15,0,http://collectordaman.gov.in
853,652.0,0.0751533742331,0.210122699387,3,47,92,971.270507812,88.892910683,30,5,0,http://collectordangs.gujarat.gov.in
854,560.0,0.105357142857,0.248214285714,4,33,99,1025.91503906,89.2453097797,35,5,0,http://collectorkheda.gujarat.gov.in
855,0.0,0.0,0.248214285714,0,0,0,0.0,0.0,0,1,0,http://collectorkolhapur.gov.in
856,559.0,0.0912343470483,0.198568872987,3,32,77,662.13671875,83.6962485325,25,5,0,http://collectorkutch.gujarat.gov.in
857,522.0,0.109195402299,0.183908045977,3,32,85,723.221679688,85.2511345852,26,5,0,http://collectormehsana.gujarat.gov.in
858,554.0,0.0974729241877,0.184115523466,3,37,89,797.137695312,86.2406878125,29,5,0,http://collectornarmada.gujarat.gov.in
859,544.0,0.0900735294118,0.170955882353,3,21,90,761.845703125,85.6195762245,32,5,0,http://collectornavsari.gujarat.gov.in
860,65.0,0.261538461538,0.353846153846,0,16,15,178.711914062,94.6634171398,3,12,2,http://collectornorth.goa.gov.in
861,490.0,0.116326530612,0.173469387755,3,30,99,635.282226562,82.270275422,27,5,0,http://collectorporbandar.gujarat.gov.in
862,218.0,0.0366972477064,0.224770642202,2,7,6,37.3828125,59.3782654127,7,5,8,http://comet.nic.in
863,386.0,0.0284974093264,0.20725388601,1,2,67,1046.83691406,91.5375652659,35,15,0,http://comm-tribal.gujarat.gov.in
864,32.0,0.09375,1.03125,0,74,11,732.245117188,97.237733373,46,10,15,http://commando.haryanapolice.gov.in
865,838.0,0.0238663484487,0.23508353222,1,44,68,1804.03710938,94.6647438958,61,15,0,http://commerce.gov.in
866,289.0,0.038062283737,0.0934256055363,0,3,46,399.690429688,90.8022077633,14,10,0,http://commerce.gov.in/InnerContent.aspx?Id=6
867,208.0,0.639423076923,0.139423076923,0,23,17,47.8984375,75.6830044038,7,7,3,http://commissionerchambal.nic.in
868,119.0,0.0336134453782,0.0840336134454,0,4,3,145.666015625,91.2833027179,38,5,1,http://commissionergwalior.nic.in
869,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://companyliquidator.gov.in
870,277.0,0.0649819494585,0.194945848375,1,73,37,5459.84277344,99.1644963162,16,12,1,http://comtax.cg.nic.in
871,861.0,0.0418118466899,0.288037166086,1,33,90,218.982421875,66.7518440229,46,11,0,http://comtax.uk.gov.in
872,416.0,0.0216346153846,0.387019230769,1,18,83,1154.27636719,96.2236215703,17,12,6,http://comtax.up.nic.in
873,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://confedhry.gov.in
874,571.0,0.0,0.0367775831874,0,141,44,356.03125,96.6322522602,20,13,0,http://confonet.nic.in
875,0.0,0.0,0.0367775831874,0,0,0,1.4814453125,0.0,0,2,0,http://consumeraffairs.nic.in
876,410.0,0.256097560976,0.175609756098,0,17,64,3607.20507812,95.2990136386,19,9,26,http://consumerhelpline.gov.in
877,234.0,0.00854700854701,0.0555555555556,0,1,27,330.2109375,96.1737289138,8,13,0,http://controllerofrationing-mumbai.gov.in
878,1003.0,0.0309072781655,0.419740777667,0,239,35,12688.8330078,99.3804761122,106,18,58,http://coochbehar.gov.in
879,143.0,0.0,0.0629370629371,0,91,30,600.888671875,92.8141912207,20,17,0,http://coop.cg.gov.in
880,131.0,0.0,0.106870229008,0,4,42,1636.38769531,12.3081577956,26,6,9,http://coop.mizoram.gov.in
881,0.0,0.0,0.106870229008,0,0,0,0.1220703125,0.0,0,1,0,http://cooperation.puducherry.gov.in
882,312.0,0.201923076923,0.173076923077,3,2,35,2315.21875,89.1801614993,18,13,16,http://cooperative.up.nic.in
883,0.0,0.0,0.173076923077,0,0,0,0.0,0.0,0,1,0,http://coophp.nic.in
884,11.0,0.181818181818,0.0909090909091,0,1,0,0.353515625,0.0,0,1,0,http://coopodisha.gov.in
885,88.0,0.0,0.181818181818,3,0,2,61.17578125,87.6460634698,4,6,0,http://coopwb.org
886,43.0,0.046511627907,0.418604651163,0,48,2,528.575195312,96.4678777891,20,9,4,http://coordination.up.nic.in
887,542.0,0.0,0.341328413284,0,72,56,222.397460938,68.4247041518,19,13,0,http://copyright.gov.in
888,0.0,0.0,0.341328413284,0,0,0,0.0,0.0,0,1,0,http://core.nic.in
889,0.0,0.0,0.341328413284,0,283,28,7786.00097656,6.325542951,49,18,0,http://cos.gujarat.gov.in
890,79.0,0.0,0.0,3,12,22,538.624023438,87.2896613368,35,9,0,http://court.mah.nic.in
891,264.0,0.0,0.132575757576,1,19,20,336.684570312,94.9403216684,3,19,0,http://courtdnh.nic.in
892,138.0,0.123188405797,0.152173913043,0,4,2,1.7548828125,0.0,1,1,6,http://courtnic.nic.in/courtnicsc.asp
893,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://courtsdisplayboard.nic.in
894,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://cpag.puchd.ac.in
895,218.0,0.0,0.577981651376,1,114,48,55.330078125,76.5134667655,14,8,81,http://cpamp.nic.in
896,0.0,0.0,0.577981651376,0,0,0,0.0,0.0,0,1,0,http://cpao.gov.in
897,387.0,0.015503875969,0.162790697674,0,12,99,1748.72167969,91.4880903517,41,9,2,http://cpcb.nic.in
898,184.0,0.635869565217,0.0815217391304,0,7,22,815.984375,96.7818298451,15,16,2,http://cpcbbrms.nic.in
899,325.0,0.36,0.24,0,17,52,2104.48339844,95.9960853665,55,14,1,http://cpcbenvis.nic.in
900,0.0,0.0,0.24,0,0,0,0.0,0.0,0,1,0,http://cpcbess.gov.in
901,1552.0,0.0502577319588,0.117268041237,5,157,176,6872.81152344,97.4293805741,41,15,0,http://cpcri.gov.in
902,357.0,0.0252100840336,0.187675070028,0,30,29,681.788085938,96.6723531156,46,15,0,http://cpdobbser.in
903,484.0,0.0,0.130165289256,2,11,36,1557.95507812,95.8320013339,21,12,3,http://cpdonrchd.gov.in
904,174.0,0.0,0.695402298851,1,55,13,194.328125,75.057791268,22,11,19,http://cpdosrbng.kar.nic.in
905,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://cpheeo.nic.in
906,340.0,0.0176470588235,0.126470588235,2,7,15,385.229492188,88.3865897712,6,9,9,http://cpis.man.nic.in
907,244.0,0.127049180328,0.184426229508,0,11,60,38867.2910156,99.6102497817,76,10,0,http://cpreecenvis.nic.in
908,1332.0,0.0435435435435,0.206456456456,2,10,146,5033.36914062,98.0298864803,16,14,0,http://cpri.icar.gov.in
909,1241.0,0.103948428687,0.161966156326,0,12,71,822.1328125,81.9453023291,22,13,43,http://cpri.in
910,0.0,0.0,0.161966156326,0,0,0,0.0,0.0,0,1,0,http://cpsms.nic.in
911,898.0,0.0100222717149,0.221603563474,3,181,53,14911.1396484,97.4188039864,87,16,0,http://cpwd.gov.in
912,68.0,0.132352941176,0.279411764706,0,0,0,3.82421875,0.0,1,1,5,http://cpwd.gov.in/reg_indexNR.aspx
913,68.0,0.132352941176,0.279411764706,0,0,0,3.82421875,0.0,1,1,5,http://cpwd.gov.in/reg_indexSR.aspx
914,44.0,0.0,0.181818181818,1,17,8,1846.33203125,87.6729304935,9,17,0,http://cpwdcontractor.nic.in
915,118.0,0.0,0.127118644068,0,49,28,90.560546875,81.9990510492,5,5,0,http://cpwdnez.gov.in
916,306.0,0.00980392156863,0.160130718954,0,36,13,374.850585938,89.0956553002,2,12,3,http://cpwdpims.nic.in
917,191.0,0.0314136125654,0.115183246073,2,13,31,1390.56347656,98.1213354242,29,10,0,http://cpwdpms.gov.in
918,65.0,0.0,0.169230769231,0,23,13,816.162109375,95.2842357164,12,15,0,http://cpwdsewa.gov.in
919,65.0,0.0,0.169230769231,0,23,13,30.966796875,0.0,12,15,0,http://cpwdsewa.nic.in
920,0.0,0.0,0.169230769231,0,0,0,0.0,0.0,0,1,0,http://cpwdsz3.kar.nic.in
921,279.0,0.0,0.143369175627,0,77,17,196.649414062,95.9373091191,11,13,12,http://cr.lsgkerala.gov.in
922,514.0,0.280155642023,0.287937743191,1,35,86,22971.5556641,99.41064597,98,10,3,http://craftofgujarat.gujarat.gov.in
923,294.0,0.163265306122,0.0646258503401,0,111,44,136.338867188,80.5953685598,5,9,2,http://crcbhopal.nic.in
924,100.0,0.18,0.05,0,11,27,4273.015625,93.4907422305,33,10,0,http://crcl.gov.in
925,1056.0,0.0123106060606,0.504734848485,0,43,37,679.239257812,93.7307793502,71,11,11,http://crimebranchjkpolice.nic.in
926,24.0,1.0,0.0416666666667,0,0,0,1.3603515625,0.0,1,3,0,http://cris.nic.in
927,387.0,0.0387596899225,0.0542635658915,0,19,34,853.708007812,97.9462295112,17,9,0,http://crisiddha.tn.nic.in
928,369.0,0.00542005420054,0.30352303523,0,13,33,1675.8203125,92.7781403697,77,15,7,http://crispindia.com
929,418.0,0.0,0.574162679426,2,151,49,117.135742188,57.0185165115,5,8,52,http://crl.du.ac.in
930,0.0,0.0,0.574162679426,0,0,0,0.0,0.0,0,1,0,http://crpfacademy.gov.in
931,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://crr.gov.in
932,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://csapat.ap.nic.in
933,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://csb.gov.in
934,2299.0,0.0,0.282296650718,0,241,104,183.809570312,93.8970678086,29,12,5,http://csbc.bih.nic.in
935,0.0,0.0,0.282296650718,0,0,0,0.0,0.0,0,1,0,http://csbc.cg.gov.in
936,0.0,0.0,0.282296650718,0,0,0,1.09765625,0.0,1,2,0,http://csbfhsr.com
937,849.0,0.0800942285041,0.187279151943,1,16,31,6801.96289062,99.5522891629,38,8,4,http://csc.amtron.in
938,9.0,0.222222222222,0.222222222222,0,1,0,0.5009765625,0.0,0,1,0,http://cscmis.emitra.gov.in
939,0.0,0.0,0.222222222222,0,0,0,0.0,0.0,0,1,0,http://cserc.gov.in
940,0.0,0.0,0.222222222222,0,0,0,0.0,0.0,0,1,0,http://csez.gov.in
941,190.0,0.115789473684,0.494736842105,0,39,36,4204.28027344,99.9016534256,14,12,18,http://csgrc.res.in
942,520.0,0.0,0.190384615385,0,249,101,94.5791015625,83.8408243761,64,8,3,http://csharyana.gov.in
943,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://cskgujarat.gov.in
944,401.0,0.0498753117207,0.0822942643392,0,7,52,2076.33886719,93.7724670311,25,15,0,http://csmrs.gov.in
945,55.0,0.0,0.454545454545,3,9,4,262.430664062,94.6526054129,23,9,53,http://csp.res.in
946,232.0,0.293103448276,0.612068965517,0,51,52,1082.04882812,97.0166549641,19,14,4,http://cspdcl.co.in
947,11.0,0.181818181818,0.0909090909091,0,1,0,0.353515625,0.0,0,1,0,http://csr.rajasthan.gov.in
948,0.0,0.0,0.0909090909091,0,0,0,0.0,0.0,0,1,0,http://css.nic.in
949,0.0,0.0,0.0909090909091,0,0,0,0.0,0.0,0,1,0,http://cssb.res.in
950,321.0,0.0,0.264797507788,1,21,21,136.650390625,71.3906953477,6,4,5,http://cstripura.nic.in
951,0.0,0.0,0.264797507788,0,0,0,0.0,0.0,0,1,0,http://cstshimla.nic.in
952,0.0,0.0,0.264797507788,0,0,0,0.0,0.0,0,1,0,http://cstt.nic.in
953,13.0,1.0,0.0769230769231,0,0,1,0.4140625,0.0,1,1,0,http://cstup.gov.in
954,191.0,0.0942408376963,0.141361256545,0,4,51,2136.10058594,96.4317830524,25,16,29,http://ct.odisha.gov.in
955,217.0,0.0,0.170506912442,11,49,36,18701.8935547,99.9373705631,63,15,0,http://ctax.kar.nic.in
956,0.0,0.0,0.170506912442,0,0,0,0.0,0.0,0,1,0,http://ctekhandwa.nic.in
957,163.0,0.0,0.171779141104,0,64,35,3083.19140625,99.3849273467,30,19,15,http://ctp.gov.in
958,300.0,0.176666666667,0.526666666667,0,7,20,4729.07617188,98.9173319809,9,8,11,http://ctp.rajasthan.gov.in
959,644.0,0.00155279503106,0.121118012422,2,11,27,214.489257812,61.0826044792,11,8,9,http://ctri.nic.in
960,0.0,0.0,0.121118012422,0,0,0,0.0,0.0,0,1,0,http://ctsa.nic.in
961,0.0,0.0,0.121118012422,0,0,0,0.0,0.0,0,1,0,http://cttckol.bsnl.co.in
962,156.0,0.0705128205128,0.320512820513,1,24,31,4233.24023438,96.4463954593,27,9,2,http://culturedirectorate.kerala.gov.in
963,0.0,0.0,0.320512820513,0,0,0,0.0,0.0,0,1,0,http://culturequestindia.nic.in
964,0.0,0.0,0.320512820513,0,0,0,0.0,0.0,0,1,0,http://customsgujarat.nic.in
965,588.0,0.0442176870748,0.341836734694,0,0,51,2971.51660156,98.2686200656,38,16,1,http://customsigia.gov.in
966,129.0,0.0,0.077519379845,0,0,2,1039.33789062,97.0146070308,14,14,0,http://customsmangalore.gov.in
967,432.0,0.201388888889,0.252314814815,0,10,35,264.450195312,73.6788073723,1,3,2,http://customspatna.gov.in
968,886.0,0.0,0.241534988713,4,209,99,162.166992188,56.3016759104,41,9,1,http://customstrichy.gov.in
969,685.0,0.12700729927,0.483211678832,3,51,69,7890.79980469,97.8380553203,117,13,104,http://cutn.ac.in
970,550.0,0.0781818181818,0.46,1,11,77,515.225585938,61.6335381005,29,11,30,http://cuttack.nic.in
971,237.0,0.0548523206751,0.147679324895,0,7,55,4405.625,98.2213345865,42,10,2,http://cvc.gov.in
972,150.0,0.0,0.153333333333,2,11,22,3638.9765625,98.7218998302,40,14,0,http://cvo.puducherry.gov.in
973,1213.0,0.00412201154163,0.136026380874,3,94,67,3023.41015625,98.8855519365,39,13,1,http://cwc.gov.in
974,604.0,0.0,0.0778145695364,4,12,61,912.380859375,87.0791134973,24,11,0,http://cwprs.gov.in
975,0.0,0.0,0.0778145695364,0,0,0,0.0,0.0,0,1,0,http://cwsc2011.gov.in
976,0.0,0.0,0.0778145695364,0,0,0,0.0,0.0,0,1,0,http://cxgreaternoida.gov.in
977,0.0,0.0,0.0778145695364,0,0,0,0.0,0.0,0,1,0,http://cyatindia.gov.in
978,0.0,0.0,0.0778145695364,0,0,0,0.0,0.0,0,1,0,http://cybercellmumbai.gov.in
979,438.0,0.130136986301,0.324200913242,5,19,32,10205.3164062,91.8128801586,67,19,66,http://cyberparkkerala.org
980,268.0,0.0,0.119402985075,64,67,27,12355.0302734,99.9221044123,62,6,1,http://cza.nic.in
981,235.0,0.0,0.204255319149,0,16,17,1199.46875,99.4809713936,4,9,0,http://daa.goa.gov.in
982,0.0,0.0,0.204255319149,0,0,0,0.0,0.0,0,1,0,http://dacnet.nic.in
983,185.0,0.108108108108,0.113513513514,0,4,38,993.34765625,96.9739123938,18,15,1,http://dadenggiri.gov.in
984,436.0,0.0665137614679,0.201834862385,5,2,65,11887.4404297,99.8853503718,48,5,3,http://dadf.gov.in
985,1690.0,0.0094674556213,0.156804733728,0,15,67,375.703125,95.203264712,32,9,2,http://dadf.gov.in/about-us/divisions/cattle-and-dairy-development
986,895.0,0.00335195530726,0.299441340782,0,0,87,60.873046875,73.0949401611,32,9,1,http://dadf.gov.in/about-us/divisions/fisheries
987,1480.0,0.00743243243243,0.285135135135,0,5,104,61.662109375,72.1595768268,32,9,1,http://dadf.gov.in/about-us/divisions/national-livestock-mission
988,4317.0,0.00555941626129,0.239749826268,3,194,54,974.946289062,73.4077898923,224,5,0,http://dag.gujarat.gov.in
989,572.0,0.0856643356643,0.174825174825,3,30,92,992.668945312,89.3546733721,32,5,0,http://dahod.gujarat.gov.in
990,510.0,0.0176470588235,0.0647058823529,1,24,50,4505.625,98.0717896033,53,15,0,http://dairy.maharashtra.gov.in
991,513.0,0.0350877192982,0.179337231969,1,11,19,2445.12988281,95.5449548349,8,13,28,http://dairyvikasuttarakhand.org
992,127.0,0.314960629921,0.173228346457,3,7755,19,9830.38964844,87.2849449734,61,4,0,http://daman.nic.in
993,433.0,0.219399538106,0.260969976905,0,5,48,17699.8398438,98.2254981562,51,15,35,http://damancgst.gov.in
994,351.0,0.102564102564,0.02849002849,0,4,88,822.834960938,79.3530132936,38,12,2,http://damoh.mp.gov.in
